"id","ownerid","ageclassid","sexid","kreisid","quartierid"
36126,80023,10,1,11,"111"
36127,80023,10,1,11,"111"
43895,80023,10,1,11,"111"
43896,80023,10,1,11,"111"
52400,80023,10,1,11,"111"
52401,80023,10,1,11,"111"
324,80028,6,2,10,"101"
7232,80028,6,2,10,"101"
14114,80028,6,2,10,"101"
21215,80028,6,2,10,"101"
28547,80028,6,2,10,"101"
36128,80028,6,2,10,"101"
43897,80028,6,2,10,"101"
52402,80028,6,2,10,"101"
325,80056,7,1,7,"74"
7233,80056,7,1,7,"74"
14115,80056,7,1,7,"74"
21216,80056,7,1,7,"74"
28548,80056,7,1,7,"74"
36129,80056,7,1,7,"74"
43898,80056,7,1,7,"74"
326,80059,5,2,12,"123"
7234,80059,5,2,12,"123"
14116,80059,5,2,12,"123"
21217,80059,5,2,12,"123"
28549,80059,5,2,12,"123"
36130,80059,5,2,12,"123"
43899,80059,5,2,12,"123"
52403,80059,5,2,12,"123"
327,80068,3,1,9,"91"
7235,80068,3,1,9,"91"
14117,80068,3,1,9,"91"
21218,80068,3,1,9,"91"
28550,80068,3,1,9,"91"
36131,80068,3,1,9,"91"
43900,80068,3,1,9,"91"
52404,80068,3,1,9,"91"
328,80096,3,2,11,"111"
7236,80096,3,2,11,"111"
14118,80096,3,2,11,"111"
21219,80096,3,2,11,"111"
28551,80096,3,2,11,"111"
36132,80096,3,2,11,"111"
43901,80096,3,2,11,"111"
43902,80096,3,2,11,"111"
52405,80096,3,2,11,"111"
52406,80096,3,2,11,"111"
329,80097,10,1,6,"61"
7237,80097,10,1,6,"61"
14119,80097,10,1,6,"61"
21220,80097,10,1,6,"61"
330,80099,5,1,12,"123"
7238,80099,5,1,12,"123"
14120,80099,5,1,12,"123"
21221,80099,5,1,12,"123"
28552,80099,5,1,12,"123"
59741,80099,5,1,12,"123"
331,80106,10,2,9,"91"
7239,80106,10,2,9,"91"
14121,80106,10,2,9,"91"
21222,80106,10,2,9,"91"
28553,80106,10,2,9,"91"
36133,80106,10,2,9,"91"
43903,80106,10,2,9,"91"
332,80127,6,2,10,"101"
7240,80127,6,2,10,"101"
14122,80127,6,2,10,"101"
21223,80127,6,2,10,"101"
28554,80127,6,2,10,"101"
36134,80127,6,2,10,"101"
43904,80127,6,2,10,"101"
52407,80127,6,2,10,"101"
333,80141,3,1,11,"111"
7241,80141,3,1,11,"111"
21225,80141,3,1,11,"111"
28556,80141,3,1,11,"111"
36136,80141,3,1,11,"111"
43906,80141,3,1,11,"111"
334,80143,5,2,9,"92"
7242,80143,5,2,9,"92"
14123,80143,5,2,9,"92"
21226,80143,5,2,9,"92"
335,80157,5,2,11,"111"
7243,80157,5,2,11,"111"
14124,80157,5,2,11,"111"
21227,80157,5,2,11,"111"
28557,80157,5,2,11,"111"
336,80162,3,1,12,"123"
337,80162,3,1,12,"123"
7244,80162,3,1,12,"123"
7245,80162,3,1,12,"123"
14125,80162,3,1,12,"123"
14126,80162,3,1,12,"123"
21228,80162,3,1,12,"123"
21229,80162,3,1,12,"123"
21230,80162,3,1,12,"123"
28558,80162,3,1,12,"123"
28559,80162,3,1,12,"123"
36137,80162,3,1,12,"123"
36138,80162,3,1,12,"123"
43907,80162,3,1,12,"123"
43908,80162,3,1,12,"123"
52409,80162,3,1,12,"123"
52410,80162,3,1,12,"123"
338,82063,5,2,11,"111"
670,82063,5,2,11,"111"
673,82063,5,2,11,"111"
6958,82063,5,2,11,"111"
7563,82063,5,2,11,"111"
7604,82063,5,2,11,"111"
7605,82063,5,2,11,"111"
14464,82063,5,2,11,"111"
14465,82063,5,2,11,"111"
14466,82063,5,2,11,"111"
14467,82063,5,2,11,"111"
21541,82063,5,2,11,"111"
21542,82063,5,2,11,"111"
21543,82063,5,2,11,"111"
28847,82063,5,2,11,"111"
28848,82063,5,2,11,"111"
28849,82063,5,2,11,"111"
36407,82063,5,2,11,"111"
44167,82063,5,2,11,"111"
44168,82063,5,2,11,"111"
44169,82063,5,2,11,"111"
52649,82063,5,2,11,"111"
52650,82063,5,2,11,"111"
52651,82063,5,2,11,"111"
58070,82063,5,2,11,"111"
58152,82063,5,2,11,"111"
58193,82063,5,2,11,"111"
339,80168,10,1,11,"119"
7246,80168,10,1,11,"119"
14127,80168,10,1,11,"119"
21231,80168,10,1,11,"119"
28560,80168,10,1,11,"119"
36139,80168,10,1,11,"119"
43909,80168,10,1,11,"119"
340,80169,6,2,4,"42"
341,80169,6,2,4,"42"
7247,80169,6,2,4,"42"
7248,80169,6,2,4,"42"
14128,80169,6,2,4,"42"
14129,80169,6,2,4,"42"
21232,80169,6,2,4,"42"
21233,80169,6,2,4,"42"
342,80172,3,1,9,"91"
7249,80172,3,1,9,"91"
14130,80172,3,1,9,"91"
21234,80172,3,1,9,"91"
28561,80172,3,1,9,"91"
36140,80172,3,1,9,"91"
43910,80172,3,1,9,"91"
343,80185,6,1,10,"102"
7250,80185,6,1,10,"102"
14131,80185,6,1,10,"102"
21235,80185,6,1,10,"102"
28562,80185,6,1,10,"102"
36141,80185,6,1,10,"102"
43911,80185,6,1,10,"102"
52411,80185,6,1,10,"102"
344,80187,3,2,3,"31"
7251,80187,3,2,3,"31"
14132,80187,3,2,3,"31"
21236,80187,3,2,3,"31"
28563,80187,3,2,3,"31"
345,80188,3,2,10,"101"
7252,80188,3,2,10,"101"
14133,80188,3,2,10,"101"
346,80198,7,2,7,"74"
14134,80198,7,2,7,"74"
347,80201,3,1,3,"31"
7253,80201,3,1,3,"31"
14135,80201,3,1,3,"31"
21238,80201,3,1,3,"31"
28564,80201,3,1,3,"31"
348,80204,3,2,11,"111"
7254,80204,3,2,11,"111"
14136,80204,3,2,11,"111"
349,80205,6,1,5,"51"
7255,80205,6,1,5,"51"
14137,80205,6,1,5,"51"
14138,80205,6,1,5,"51"
21239,80205,6,1,5,"51"
21240,80205,6,1,5,"51"
28565,80205,6,1,5,"51"
28566,80205,6,1,5,"51"
36142,80205,6,1,5,"51"
43912,80205,6,1,5,"51"
52412,80205,6,1,5,"51"
350,80209,7,1,10,"102"
7256,80209,7,1,10,"102"
14139,80209,7,1,10,"102"
351,80217,3,2,3,"33"
7257,80217,3,2,3,"33"
14140,80217,3,2,3,"33"
21241,80217,3,2,3,"33"
59729,80217,3,2,3,"33"
352,80223,6,1,11,"111"
7258,80223,6,1,11,"111"
14141,80223,6,1,11,"111"
353,80226,5,2,6,"61"
7259,80226,5,2,6,"61"
14142,80226,5,2,6,"61"
21242,80226,5,2,6,"61"
28567,80226,5,2,6,"61"
36143,80226,5,2,6,"61"
43913,80226,5,2,6,"61"
52413,80226,5,2,6,"61"
354,80230,10,2,9,"92"
355,80230,10,2,9,"92"
7260,80230,10,2,9,"92"
7261,80230,10,2,9,"92"
14143,80230,10,2,9,"92"
14144,80230,10,2,9,"92"
21243,80230,10,2,9,"92"
21244,80230,10,2,9,"92"
28568,80230,10,2,9,"92"
28569,80230,10,2,9,"92"
36144,80230,10,2,9,"92"
36145,80230,10,2,9,"92"
43914,80230,10,2,9,"92"
43915,80230,10,2,9,"92"
52414,80230,10,2,9,"92"
52415,80230,10,2,9,"92"
356,80248,3,1,4,"42"
7262,80248,3,1,4,"42"
14145,80248,3,1,4,"42"
21245,80248,3,1,4,"42"
28570,80248,3,1,4,"42"
36146,80248,3,1,4,"42"
43916,80248,3,1,4,"42"
357,80258,3,1,11,"111"
7263,80258,3,1,11,"111"
14146,80258,3,1,11,"111"
14147,80258,3,1,11,"111"
21246,80258,3,1,11,"111"
21247,80258,3,1,11,"111"
28571,80258,3,1,11,"111"
28572,80258,3,1,11,"111"
36147,80258,3,1,11,"111"
36148,80258,3,1,11,"111"
43917,80258,3,1,11,"111"
43918,80258,3,1,11,"111"
52416,80258,3,1,11,"111"
52417,80258,3,1,11,"111"
52418,80258,3,1,11,"111"
358,80260,5,2,4,"44"
359,80267,6,1,12,"122"
7264,80267,6,1,12,"122"
14148,80267,6,1,12,"122"
21248,80267,6,1,12,"122"
28573,80267,6,1,12,"122"
36149,80267,6,1,12,"122"
43919,80267,6,1,12,"122"
52419,80267,6,1,12,"122"
360,80272,3,1,9,"91"
7265,80272,3,1,9,"91"
14149,80272,3,1,9,"91"
21249,80272,3,1,9,"91"
36150,80272,3,1,9,"91"
43920,80272,3,1,9,"91"
52420,80272,3,1,9,"91"
361,80306,4,1,9,"91"
7266,80306,4,1,9,"91"
14150,80306,4,1,9,"91"
21250,80306,4,1,9,"91"
362,80317,7,2,7,"74"
7267,80317,7,2,7,"74"
14151,80317,7,2,7,"74"
363,80319,6,2,10,"102"
364,80319,6,2,10,"102"
7268,80319,6,2,10,"102"
7269,80319,6,2,10,"102"
14152,80319,6,2,10,"102"
14153,80319,6,2,10,"102"
21251,80319,6,2,10,"102"
21252,80319,6,2,10,"102"
28574,80319,6,2,10,"102"
28575,80319,6,2,10,"102"
36151,80319,6,2,10,"102"
43921,80319,6,2,10,"102"
52421,80319,6,2,10,"102"
365,80330,5,2,12,"123"
7270,80330,5,2,12,"123"
14154,80330,5,2,12,"123"
366,80331,3,2,9,"92"
7271,80331,3,2,9,"92"
367,80335,10,2,12,"122"
7272,80335,10,2,12,"122"
14155,80335,10,2,12,"122"
21253,80335,10,2,12,"122"
28576,80335,10,2,12,"122"
36152,80335,10,2,12,"122"
43922,80335,10,2,12,"122"
52422,80335,10,2,12,"122"
52423,80335,10,2,12,"122"
368,80351,7,2,3,"33"
7273,80351,7,2,3,"33"
14156,80351,7,2,3,"33"
21254,80351,7,2,3,"33"
369,80370,3,1,12,"121"
14157,80370,3,1,12,"121"
21255,80370,3,1,12,"121"
28577,80370,3,1,12,"121"
36153,80370,3,1,12,"121"
43923,80370,3,1,12,"121"
52424,80370,3,1,12,"121"
370,80380,5,1,2,"23"
7274,80380,5,1,2,"23"
14158,80380,5,1,2,"23"
21256,80380,5,1,2,"23"
140,80382,3,2,10,"102"
371,80382,3,2,10,"102"
7275,80382,3,2,10,"102"
14159,80382,3,2,10,"102"
21257,80382,3,2,10,"102"
28578,80382,3,2,10,"102"
36154,80382,3,2,10,"102"
43924,80382,3,2,10,"102"
52425,80382,3,2,10,"102"
372,80383,7,2,4,"44"
7276,80383,7,2,4,"44"
14160,80383,7,2,4,"44"
21258,80383,7,2,4,"44"
28579,80383,7,2,4,"44"
36155,80383,7,2,4,"44"
43925,80383,7,2,4,"44"
52426,80383,7,2,4,"44"
373,80399,10,2,12,"123"
7277,80399,10,2,12,"123"
14161,80399,10,2,12,"123"
374,80404,10,1,7,"72"
7278,80404,10,1,7,"72"
14162,80404,10,1,7,"72"
14163,80404,10,1,7,"72"
21259,80404,10,1,7,"72"
28580,80404,10,1,7,"72"
36156,80404,10,1,7,"72"
43926,80404,10,1,7,"72"
52427,80404,10,1,7,"72"
375,80406,10,1,11,"111"
7279,80406,10,1,11,"111"
14164,80406,10,1,11,"111"
21260,80406,10,1,11,"111"
28581,80406,10,1,11,"111"
36157,80406,10,1,11,"111"
43927,80406,10,1,11,"111"
52428,80406,10,1,11,"111"
376,80407,5,1,7,"72"
7280,80407,5,1,7,"72"
14165,80407,5,1,7,"72"
21261,80407,5,1,7,"72"
28582,80407,5,1,7,"72"
36158,80407,5,1,7,"72"
43928,80407,5,1,7,"72"
52429,80407,5,1,7,"72"
377,80410,3,2,3,"33"
7281,80410,3,2,3,"33"
14166,80410,3,2,3,"33"
21262,80410,3,2,3,"33"
28583,80410,3,2,3,"33"
36159,80410,3,2,3,"33"
378,80411,6,2,6,"61"
7282,80411,6,2,6,"61"
379,80412,3,1,2,"21"
7283,80412,3,1,2,"21"
14167,80412,3,1,2,"21"
21263,80412,3,1,2,"21"
28584,80412,3,1,2,"21"
36160,80412,3,1,2,"21"
43929,80412,3,1,2,"21"
380,80416,3,2,9,"91"
7284,80416,3,2,9,"91"
14168,80416,3,2,9,"91"
21264,80416,3,2,9,"91"
28585,80416,3,2,9,"91"
36161,80416,3,2,9,"91"
43930,80416,3,2,9,"91"
52430,80416,3,2,9,"91"
381,80427,10,1,2,"21"
7286,80427,10,1,2,"21"
382,80434,10,2,7,"71"
7287,80434,10,2,7,"71"
14170,80434,10,2,7,"71"
21266,80434,10,2,7,"71"
28587,80434,10,2,7,"71"
36162,80434,10,2,7,"71"
43931,80434,10,2,7,"71"
52432,80434,10,2,7,"71"
383,80438,5,1,7,"74"
7288,80438,5,1,7,"74"
14172,80438,5,1,7,"74"
21267,80438,5,1,7,"74"
384,80472,7,1,4,"41"
385,80478,5,2,2,"21"
386,80491,10,2,6,"63"
7289,80491,10,2,6,"63"
14173,80491,10,2,6,"63"
21268,80491,10,2,6,"63"
28588,80491,10,2,6,"63"
36163,80491,10,2,6,"63"
43932,80491,10,2,6,"63"
387,80493,7,2,11,"119"
7290,80493,7,2,11,"119"
14174,80493,7,2,11,"119"
21269,80493,7,2,11,"119"
28589,80493,7,2,11,"119"
36164,80493,7,2,11,"119"
43933,80493,7,2,11,"119"
52433,80493,7,2,11,"119"
388,80494,7,2,2,"21"
7291,80494,7,2,2,"21"
389,80500,3,1,11,"111"
390,80500,3,1,11,"111"
7292,80500,3,1,11,"111"
7293,80500,3,1,11,"111"
14176,80500,3,1,11,"111"
21271,80500,3,1,11,"111"
28590,80500,3,1,11,"111"
36165,80500,3,1,11,"111"
52434,80500,3,1,11,"111"
391,80509,5,2,2,"24"
7294,80509,5,2,2,"24"
14177,80509,5,2,2,"24"
21272,80509,5,2,2,"24"
28591,80509,5,2,2,"24"
36166,80509,5,2,2,"24"
43934,80509,5,2,2,"24"
52435,80509,5,2,2,"24"
392,80511,5,1,1,"11"
393,80513,3,2,3,"33"
7295,80513,3,2,3,"33"
14178,80513,3,2,3,"33"
21273,80513,3,2,3,"33"
28592,80513,3,2,3,"33"
36167,80513,3,2,3,"33"
43935,80513,3,2,3,"33"
52436,80513,3,2,3,"33"
394,80516,6,1,3,"33"
7296,80516,6,1,3,"33"
14179,80516,6,1,3,"33"
21274,80516,6,1,3,"33"
28593,80516,6,1,3,"33"
395,80521,10,2,11,"111"
21275,80521,10,2,11,"111"
28595,80521,10,2,11,"111"
36169,80521,10,2,11,"111"
396,80525,5,1,7,"72"
7297,80525,5,1,7,"72"
14180,80525,5,1,7,"72"
21276,80525,5,1,7,"72"
28596,80525,5,1,7,"72"
36170,80525,5,1,7,"72"
43936,80525,5,1,7,"72"
52437,80525,5,1,7,"72"
397,80530,7,2,2,"21"
7298,80530,7,2,2,"21"
14181,80530,7,2,2,"21"
21277,80530,7,2,2,"21"
398,80536,5,1,2,"21"
7299,80536,5,1,2,"21"
14182,80536,5,1,2,"21"
21278,80536,5,1,2,"21"
28597,80536,5,1,2,"21"
399,80538,10,2,2,"24"
7300,80538,10,2,2,"24"
14183,80538,10,2,2,"24"
21237,80538,10,2,2,"24"
28598,80538,10,2,2,"24"
36171,80538,10,2,2,"24"
43937,80538,10,2,2,"24"
52438,80538,10,2,2,"24"
400,80544,7,1,11,"119"
401,80545,3,1,9,"91"
402,80545,3,1,9,"91"
7301,80545,3,1,9,"91"
7302,80545,3,1,9,"91"
14184,80545,3,1,9,"91"
14185,80545,3,1,9,"91"
21279,80545,3,1,9,"91"
21280,80545,3,1,9,"91"
28599,80545,3,1,9,"91"
28600,80545,3,1,9,"91"
36172,80545,3,1,9,"91"
36173,80545,3,1,9,"91"
43938,80545,3,1,9,"91"
52439,80545,3,1,9,"91"
52440,80545,3,1,9,"91"
403,80552,3,2,10,"101"
404,80552,3,2,10,"101"
7303,80552,3,2,10,"101"
7304,80552,3,2,10,"101"
14186,80552,3,2,10,"101"
21281,80552,3,2,10,"101"
405,80553,7,2,2,"21"
7305,80553,7,2,2,"21"
14187,80553,7,2,2,"21"
21282,80553,7,2,2,"21"
28601,80553,7,2,2,"21"
406,80556,7,1,3,"31"
7306,80556,7,1,3,"31"
14188,80556,7,1,3,"31"
407,80571,3,1,3,"34"
7307,80571,3,1,3,"34"
14189,80571,3,1,3,"34"
21283,80571,3,1,3,"34"
28602,80571,3,1,3,"34"
36174,80571,3,1,3,"34"
43939,80571,3,1,3,"34"
52441,80571,3,1,3,"34"
408,80575,7,2,4,"42"
7308,80575,7,2,4,"42"
14190,80575,7,2,4,"42"
21284,80575,7,2,4,"42"
28603,80575,7,2,4,"42"
36175,80575,7,2,4,"42"
43940,80575,7,2,4,"42"
52442,80575,7,2,4,"42"
409,80584,5,2,8,"82"
7309,80584,5,2,8,"82"
14191,80584,5,2,8,"82"
21285,80584,5,2,8,"82"
28604,80584,5,2,8,"82"
36176,80584,5,2,8,"82"
43941,80584,5,2,8,"82"
52443,80584,5,2,8,"82"
410,81448,5,2,4,"41"
7478,81448,5,2,4,"41"
14347,81448,5,2,4,"41"
21433,81448,5,2,4,"41"
28745,81448,5,2,4,"41"
36312,81448,5,2,4,"41"
44072,81448,5,2,4,"41"
411,80602,5,2,12,"122"
7310,80602,5,2,12,"122"
14192,80602,5,2,12,"122"
21286,80602,5,2,12,"122"
28605,80602,5,2,12,"122"
36177,80602,5,2,12,"122"
43942,80602,5,2,12,"122"
52444,80602,5,2,12,"122"
412,80604,5,1,7,"72"
413,80604,5,1,7,"72"
414,80604,5,1,7,"72"
7311,80604,5,1,7,"72"
7312,80604,5,1,7,"72"
7313,80604,5,1,7,"72"
14193,80604,5,1,7,"72"
14194,80604,5,1,7,"72"
14195,80604,5,1,7,"72"
21287,80604,5,1,7,"72"
21288,80604,5,1,7,"72"
21289,80604,5,1,7,"72"
28606,80604,5,1,7,"72"
28607,80604,5,1,7,"72"
36178,80604,5,1,7,"72"
36179,80604,5,1,7,"72"
43943,80604,5,1,7,"72"
43944,80604,5,1,7,"72"
52445,80604,5,1,7,"72"
52446,80604,5,1,7,"72"
415,80607,7,2,10,"101"
7314,80607,7,2,10,"101"
14196,80607,7,2,10,"101"
21290,80607,7,2,10,"101"
28608,80607,7,2,10,"101"
36180,80607,7,2,10,"101"
43945,80607,7,2,10,"101"
416,80608,7,2,2,"24"
7315,80608,7,2,2,"24"
14197,80608,7,2,2,"24"
52,80618,5,2,8,"83"
417,80618,5,2,8,"83"
7316,80618,5,2,8,"83"
14198,80618,5,2,8,"83"
28609,80618,5,2,8,"83"
36181,80618,5,2,8,"83"
43946,80618,5,2,8,"83"
418,80622,10,1,6,"61"
7317,80622,10,1,6,"61"
14199,80622,10,1,6,"61"
419,80628,10,1,9,"91"
7318,80628,10,1,9,"91"
14200,80628,10,1,9,"91"
21291,80628,10,1,9,"91"
28610,80628,10,1,9,"91"
36182,80628,10,1,9,"91"
43947,80628,10,1,9,"91"
52447,80628,10,1,9,"91"
420,80630,7,1,3,"34"
7319,80630,7,1,3,"34"
421,80631,5,2,11,"115"
7320,80631,5,2,11,"115"
14201,80631,5,2,11,"115"
21292,80631,5,2,11,"115"
36183,80631,5,2,11,"115"
43948,80631,5,2,11,"115"
52448,80631,5,2,11,"115"
422,80637,7,1,12,"122"
7321,80637,7,1,12,"122"
14202,80637,7,1,12,"122"
21293,80637,7,1,12,"122"
28611,80637,7,1,12,"122"
36184,80637,7,1,12,"122"
43949,80637,7,1,12,"122"
52449,80637,7,1,12,"122"
423,80645,7,2,2,"21"
424,80645,7,2,2,"21"
7322,80645,7,2,2,"21"
7323,80645,7,2,2,"21"
14203,80645,7,2,2,"21"
14204,80645,7,2,2,"21"
21294,80645,7,2,2,"21"
21295,80645,7,2,2,"21"
28612,80645,7,2,2,"21"
28613,80645,7,2,2,"21"
425,80647,10,1,11,"111"
7324,80647,10,1,11,"111"
14205,80647,10,1,11,"111"
426,80648,6,1,11,"111"
7325,80648,6,1,11,"111"
14206,80648,6,1,11,"111"
21296,80648,6,1,11,"111"
28614,80648,6,1,11,"111"
36185,80648,6,1,11,"111"
43950,80648,6,1,11,"111"
52450,80648,6,1,11,"111"
52451,80648,6,1,11,"111"
427,80653,10,1,7,"73"
7326,80653,10,1,7,"73"
14207,80653,10,1,7,"73"
21297,80653,10,1,7,"73"
28615,80653,10,1,7,"73"
36186,80653,10,1,7,"73"
43951,80653,10,1,7,"73"
52452,80653,10,1,7,"73"
428,80656,5,1,10,"101"
7327,80656,5,1,10,"101"
14208,80656,5,1,10,"101"
21298,80656,5,1,10,"101"
28616,80656,5,1,10,"101"
36187,80656,5,1,10,"101"
43952,80656,5,1,10,"101"
52453,80656,5,1,10,"101"
429,80657,5,2,11,"119"
7328,80657,5,2,11,"119"
430,80659,3,2,3,"33"
7329,80659,3,2,3,"33"
14209,80659,3,2,3,"33"
21299,80659,3,2,3,"33"
28617,80659,3,2,3,"33"
36188,80659,3,2,3,"33"
43953,80659,3,2,3,"33"
52454,80659,3,2,3,"33"
431,80661,10,2,7,"72"
7330,80661,10,2,7,"72"
14210,80661,10,2,7,"72"
21300,80661,10,2,7,"72"
28618,80661,10,2,7,"72"
36189,80661,10,2,7,"72"
43954,80661,10,2,7,"72"
52455,80661,10,2,7,"72"
432,80663,7,2,7,"73"
7331,80663,7,2,7,"73"
14211,80663,7,2,7,"73"
21301,80663,7,2,7,"73"
28619,80663,7,2,7,"73"
433,80684,5,2,7,"72"
7332,80684,5,2,7,"72"
14212,80684,5,2,7,"72"
21302,80684,5,2,7,"72"
28620,80684,5,2,7,"72"
36190,80684,5,2,7,"72"
43955,80684,5,2,7,"72"
434,80698,6,2,11,"119"
435,80698,6,2,11,"119"
7333,80698,6,2,11,"119"
7334,80698,6,2,11,"119"
14213,80698,6,2,11,"119"
14214,80698,6,2,11,"119"
21303,80698,6,2,11,"119"
21304,80698,6,2,11,"119"
28621,80698,6,2,11,"119"
28622,80698,6,2,11,"119"
36191,80698,6,2,11,"119"
36192,80698,6,2,11,"119"
43956,80698,6,2,11,"119"
43957,80698,6,2,11,"119"
52456,80698,6,2,11,"119"
52457,80698,6,2,11,"119"
436,80700,3,2,2,"21"
437,80700,3,2,2,"21"
7335,80700,3,2,2,"21"
7336,80700,3,2,2,"21"
14215,80700,3,2,2,"21"
14216,80700,3,2,2,"21"
21305,80700,3,2,2,"21"
21306,80700,3,2,2,"21"
28623,80700,3,2,2,"21"
28624,80700,3,2,2,"21"
36193,80700,3,2,2,"21"
36194,80700,3,2,2,"21"
43958,80700,3,2,2,"21"
43959,80700,3,2,2,"21"
52458,80700,3,2,2,"21"
52459,80700,3,2,2,"21"
438,80708,5,2,11,"119"
7337,80708,5,2,11,"119"
439,80713,10,1,11,"111"
7338,80713,10,1,11,"111"
14217,80713,10,1,11,"111"
21307,80713,10,1,11,"111"
27971,80713,10,1,11,"111"
36195,80713,10,1,11,"111"
43960,80713,10,1,11,"111"
52460,80713,10,1,11,"111"
440,80715,10,1,6,"61"
7339,80715,10,1,6,"61"
14218,80715,10,1,6,"61"
21308,80715,10,1,6,"61"
28625,80715,10,1,6,"61"
36196,80715,10,1,6,"61"
43961,80715,10,1,6,"61"
52461,80715,10,1,6,"61"
441,80719,10,2,11,"111"
442,80719,10,2,11,"111"
7340,80719,10,2,11,"111"
7341,80719,10,2,11,"111"
14219,80719,10,2,11,"111"
14220,80719,10,2,11,"111"
21309,80719,10,2,11,"111"
21310,80719,10,2,11,"111"
28626,80719,10,2,11,"111"
28627,80719,10,2,11,"111"
36197,80719,10,2,11,"111"
36198,80719,10,2,11,"111"
43962,80719,10,2,11,"111"
52462,80719,10,2,11,"111"
443,80734,5,2,2,"24"
7342,80734,5,2,2,"24"
14221,80734,5,2,2,"24"
21311,80734,5,2,2,"24"
28628,80734,5,2,2,"24"
36199,80734,5,2,2,"24"
43963,80734,5,2,2,"24"
52463,80734,5,2,2,"24"
444,80735,3,2,12,"122"
7343,80735,3,2,12,"122"
14222,80735,3,2,12,"122"
21312,80735,3,2,12,"122"
28629,80735,3,2,12,"122"
36200,80735,3,2,12,"122"
43964,80735,3,2,12,"122"
445,80746,5,2,7,"71"
14223,80746,5,2,7,"71"
21313,80746,5,2,7,"71"
28630,80746,5,2,7,"71"
36201,80746,5,2,7,"71"
43965,80746,5,2,7,"71"
52464,80746,5,2,7,"71"
446,80753,5,1,11,"119"
7344,80753,5,1,11,"119"
14224,80753,5,1,11,"119"
21314,80753,5,1,11,"119"
28631,80753,5,1,11,"119"
36202,80753,5,1,11,"119"
43966,80753,5,1,11,"119"
52465,80753,5,1,11,"119"
447,80755,10,2,9,"91"
7345,80755,10,2,9,"91"
14225,80755,10,2,9,"91"
21315,80755,10,2,9,"91"
28632,80755,10,2,9,"91"
36203,80755,10,2,9,"91"
43967,80755,10,2,9,"91"
52466,80755,10,2,9,"91"
448,80758,7,2,2,"24"
7346,80758,7,2,2,"24"
14226,80758,7,2,2,"24"
449,80760,10,2,7,"74"
7347,80760,10,2,7,"74"
14228,80760,10,2,7,"74"
21316,80760,10,2,7,"74"
28633,80760,10,2,7,"74"
36204,80760,10,2,7,"74"
43968,80760,10,2,7,"74"
52467,80760,10,2,7,"74"
450,80761,5,1,11,"115"
451,80761,5,1,11,"115"
7348,80761,5,1,11,"115"
7349,80761,5,1,11,"115"
14229,80761,5,1,11,"115"
14230,80761,5,1,11,"115"
21317,80761,5,1,11,"115"
21318,80761,5,1,11,"115"
28634,80761,5,1,11,"115"
28635,80761,5,1,11,"115"
36205,80761,5,1,11,"115"
36206,80761,5,1,11,"115"
43969,80761,5,1,11,"115"
43970,80761,5,1,11,"115"
52468,80761,5,1,11,"115"
52469,80761,5,1,11,"115"
452,80762,3,2,9,"91"
7350,80762,3,2,9,"91"
14231,80762,3,2,9,"91"
21319,80762,3,2,9,"91"
28636,80762,3,2,9,"91"
52470,80762,3,2,9,"91"
453,80763,5,2,7,"74"
7351,80763,5,2,7,"74"
21320,80763,5,2,7,"74"
28637,80763,5,2,7,"74"
36207,80763,5,2,7,"74"
43972,80763,5,2,7,"74"
52471,80763,5,2,7,"74"
454,80767,10,2,9,"92"
7352,80767,10,2,9,"92"
14232,80767,10,2,9,"92"
21321,80767,10,2,9,"92"
28638,80767,10,2,9,"92"
36208,80767,10,2,9,"92"
43973,80767,10,2,9,"92"
52472,80767,10,2,9,"92"
455,80778,3,1,2,"23"
7353,80778,3,1,2,"23"
14233,80778,3,1,2,"23"
21322,80778,3,1,2,"23"
28639,80778,3,1,2,"23"
36209,80778,3,1,2,"23"
43974,80778,3,1,2,"23"
52473,80778,3,1,2,"23"
456,80797,5,2,2,"24"
7354,80797,5,2,2,"24"
14234,80797,5,2,2,"24"
21323,80797,5,2,2,"24"
28641,80797,5,2,2,"24"
36211,80797,5,2,2,"24"
43976,80797,5,2,2,"24"
52475,80797,5,2,2,"24"
457,80835,5,2,7,"73"
7355,80835,5,2,7,"73"
14235,80835,5,2,7,"73"
21324,80835,5,2,7,"73"
28642,80835,5,2,7,"73"
36212,80835,5,2,7,"73"
43977,80835,5,2,7,"73"
458,80838,5,2,7,"71"
7356,80838,5,2,7,"71"
14236,80838,5,2,7,"71"
21325,80838,5,2,7,"71"
28643,80838,5,2,7,"71"
36213,80838,5,2,7,"71"
43978,80838,5,2,7,"71"
52476,80838,5,2,7,"71"
459,80840,3,2,10,"101"
7357,80840,3,2,10,"101"
14237,80840,3,2,10,"101"
21326,80840,3,2,10,"101"
28644,80840,3,2,10,"101"
36214,80840,3,2,10,"101"
43979,80840,3,2,10,"101"
52477,80840,3,2,10,"101"
460,80843,10,2,5,"51"
7358,80843,10,2,5,"51"
461,80847,5,1,9,"91"
7359,80847,5,1,9,"91"
14238,80847,5,1,9,"91"
21327,80847,5,1,9,"91"
28645,80847,5,1,9,"91"
36215,80847,5,1,9,"91"
43980,80847,5,1,9,"91"
462,80849,10,1,11,"119"
7360,80849,10,1,11,"119"
14239,80849,10,1,11,"119"
21328,80849,10,1,11,"119"
463,80853,3,2,12,"122"
7361,80853,3,2,12,"122"
14240,80853,3,2,12,"122"
21329,80853,3,2,12,"122"
28646,80853,3,2,12,"122"
